timestamp,rule.level,decoder.name,rule.description,rule.groups,rule.mitre.id,agent.ip
2026-04-28T07:46:00.76809,5,web-accesslog,,owasp_10,T1190,192.168.1.79
2026-04-29T04:07:00.56769,12,sshd,SSH key rotation completed for service account,authentication,,192.168.1.158
2026-04-16T03:20:00.70344,9,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,58.16.114.232
2026-04-17T05:38:00.87905,1,postfix,Mail delivery successful,,,
2026-04-12T00:10:00.60566,,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.162
2026-04-16T23:01:00.72469,,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,82.193.122.91
2026-04-08T22:56:26.21952,1,mysql,Standard DB query execution,database,,192.168.1.49
2026-04-27T01:07:00.38450,14,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,
2026-04-25T14:40:00.78090,,syscheck,File integrity check passed,ossec,,192.168.1.128
2026-04-11T10:48:00.15928,5,pam,Service account login from unexpected geographic region,lateral_movement,T1021,192.168.1.214
2026-04-25T18:54:00.84602,2,sudo,User executed allowed sudo command,privilege,,43.156.19.37
2026-04-24T23:22:00.55337,4,mysql,Standard DB query execution,database,,
2026-04-19T20:03:00.46209,1,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.91
2026-04-27T23:05:00.22011,14,suricata,Command and Control Beaconing Detected,c2,T1071,
2026-04-05T08:12:00.98971,1,iptables,Firewall accepted connection,firewall,,
2026-04-10T18:04:00.88087,3,sudo,User executed allowed sudo command,privilege,,192.168.1.115
2026-04-18T03:26:00.15411,2,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.26
2026-05-03T20:05:00.79798,2,windows,,windows_auth,,192.168.1.54
2026-05-03T09:47:00.56566,1,pam,Successful SSH login,authentication,,192.168.1.120
2026-04-27T14:33:00.19608,,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.97
2026-04-29T02:32:00.14775,,pam,Password expiry warning for user admin (30 days remaining),authentication,,192.168.1.173
2026-04-07T11:29:00.80328,11,modsecurity,SQL Injection attempt detected,owasp_10,T1190,192.168.1.243
2026-04-24T07:21:00.15976,5,nginx,Low-rate credential stuffing via API endpoint,authentication_failed,,192.168.1.53
2026-04-23T02:15:00.63397,3,cron,Cron job executed successfully,system,,192.168.1.114
2026-04-14T15:24:00.78922,6,suricata,Outbound connection to rare external IP,network_monitor,,192.168.1.119
2026-04-23T09:08:00.49130,5,syscheck,Unexpected file modification in /etc/,ossec,,60.174.1.161
2026-05-03T04:12:00.57668,,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,192.168.1.232
2026-04-27T22:09:00.29259,5,suricata,Outbound connection to rare external IP,,,11.199.103.120
2026-04-06T20:29:00.30129,8,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.34
2026-04-10T02:23:00.52476,12,suricata,Command and Control Beaconing Detected,c2,,192.168.1.188
2026-04-09T18:38:00.30945,1,iptables,Firewall accepted connection,,,47.76.251.139
2026-04-30T16:27:00.82689,11,modsecurity,SQL Injection attempt detected,owasp_10,T1190,192.168.1.213
2026-04-13T02:34:00.88379,4,iptables,Firewall accepted connection,firewall,,192.168.1.158
2026-04-25T20:54:00.48369,3,iptables,Firewall accepted connection,firewall,,192.168.1.149
2026-04-22T09:37:00.51303,11,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,84.163.233.200
2026-04-07T06:25:00.75746,8,nginx,Unusual traffic spike detected,web_traffic,,38.76.200.182
2026-04-24T15:54:00.71687,4,pam,Successful SSH login,authentication,,192.168.1.76
2026-04-27T20:05:00.45538,5,sshd,Subtle brute force: 3 failed logins from single source,authentication_failed,,192.168.1.94
2026-04-25T15:05:00.62541,4,syscheck,File integrity check passed,,,192.168.1.193
2026-04-21T23:35:30.97293,3,pam,Successful SSH login,authentication,,
2026-04-13T00:14:00.21393,6,nginx,Unusual traffic spike detected,web_traffic,,192.168.1.225
2026-04-06T03:24:00.14075,13,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,14.224.227.189
2026-04-23T13:15:00.58341,1,syscheck,File integrity check passed,ossec,,82.146.61.253
2026-04-05T11:48:00.53326,10,nginx,HTTP Flood Denial of Service (DoS),dos,,51.68.111.240
2026-05-02T14:27:00.70500,,windows_defender,Malware Execution Detected,malware,T1204,172.89.79.197
2026-04-19T09:25:00.54806,1,syscheck,File integrity check passed,ossec,,47.83.181.127
2026-04-28T01:17:00.31667,4,sudo,,privilege,,192.168.1.150
2026-04-20T00:03:00.16777,3,pam,Successful SSH login,authentication,,192.168.1.88
2026-05-01T12:27:00.41579,7,windows,,windows_system,,192.168.1.140
2026-04-26T22:58:00.16571,8,windows,Windows Update service restarted automatically,windows_system,,192.168.1.108
2026-05-03T22:47:00.31386,5,nginx,Low-rate credential stuffing via API endpoint,authentication_failed,T1110,192.168.1.94
2026-04-28T16:57:00.91427,15,suricata,Command and Control Beaconing Detected,,T1071,20.222.17.205
2026-04-29T02:05:00.59258,1,syscheck,File integrity check passed,ossec,,192.168.1.216
2026-04-20T04:31:00.40761,1,,Standard DB query execution,database,,192.168.1.19
2026-04-11T17:42:00.43841,5,windows,Service started from non-standard path,windows_system,,192.168.1.13
2026-04-07T05:06:00.98826,15,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,36.93.144.67
2026-05-03T19:36:00.78597,9,sca,Vulnerability assessment scan completed on all endpoints,compliance,,192.168.1.144
2026-04-14T20:11:00.43371,15,windows_defender,Malware Execution Detected,malware,T1204,58.69.56.44
2026-04-21T20:53:00.61990,3,syscheck,File integrity check passed,ossec,,192.168.1.132
2026-05-02T17:35:00.35188,3,iptables,Firewall accepted connection,firewall,,47.77.233.66
2026-04-18T10:01:52.98792,9,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,83.227.140.125
2026-04-13T23:53:34.15829,6,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.170
2026-05-04T01:54:00.94720,4,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.158
2026-04-23T19:09:00.91793,3,sudo,User executed allowed sudo command,privilege,,192.168.1.68
2026-04-05T18:42:00.55763,3,sudo,User executed allowed sudo command,privilege,,
2026-04-26T01:44:00.86704,,windows,,windows_system,,192.168.1.39
2026-04-24T11:06:00.52085,6,syscheck,Unexpected file modification in /etc/,ossec,,192.168.1.50
2026-04-16T17:17:00.30430,4,iptables,Firewall accepted connection,firewall,,192.168.1.188
2026-04-22T14:07:00.37380,9,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,51.219.101.37
2026-04-24T07:22:00.40364,4,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.115
2026-04-06T01:45:00.39534,3,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.222
2026-04-22T11:09:33.51587,1,sudo,User executed allowed sudo command,privilege,,192.168.1.153
2026-04-06T19:08:00.86672,6,suricata,Outbound connection to rare external IP,network_monitor,,192.168.1.80
2026-04-08T04:48:00.57150,2,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.200
2026-04-10T15:33:00.82796,5,nginx,,web_traffic,,37.28.177.141
2026-04-15T22:57:00.54867,1,mysql,Standard DB query execution,database,,192.168.1.217
2026-04-30T18:23:58.75726,8,sca,SCA policy scan: CIS Benchmark compliance check completed,compliance,,192.168.1.30
2026-04-27T04:30:41.97173,4,pam,Successful SSH login,authentication,,192.168.1.109
2026-04-14T02:35:00.54471,11,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,,192.168.1.34
2026-04-13T08:39:00.25133,4,sudo,User executed allowed sudo command,,,192.168.1.174
2026-04-18T07:21:57.18031,13,windows,,privilege_escalation,T1134,
2026-04-12T17:50:00.43066,9,windows_defender,Malware Execution Detected,malware,T1204,43.156.245.55
2026-04-12T14:24:00.95671,5,sudo,User executed allowed sudo command,privilege,,192.168.1.33
2026-04-07T08:37:00.51063,,windows,System event 4624,windows_auth,,192.168.1.225
2026-04-08T04:15:00.78523,5,syscheck,Unexpected file modification in /etc/,ossec,,43.156.203.174
2026-04-06T03:37:00.36564,9,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,,2.57.122.44
2026-04-06T17:51:00.78313,,,User executed allowed sudo command,privilege,,192.168.1.3
2026-05-03T13:08:00.91101,3,mysql,Standard DB query execution,database,,192.168.1.46
2026-04-20T07:59:00.87967,3,windows,System event 4624,windows_auth,,192.168.1.195
2026-04-19T00:21:00.92330,1,pam,Successful SSH login,authentication,,192.168.1.180
2026-04-10T19:27:00.97939,1,cron,Cron job executed successfully,system,,
2026-04-25T21:04:48.60647,4,postfix,Mail delivery successful,mail,,192.168.1.198
2026-04-29T10:22:00.98424,2,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.103
2026-04-12T09:54:00.88731,8,nginx,Unusual traffic spike detected,web_traffic,,192.168.1.195
2026-04-05T19:58:00.49694,3,pam,Successful SSH login,authentication,,192.168.1.11
2026-04-13T15:37:00.35894,1,postfix,,,,192.168.1.210
2026-04-10T18:42:00.96107,8,modsecurity,SQL Injection attempt detected,owasp_10,T1190,42.81.81.165
2026-04-11T21:44:00.54995,1,sudo,User executed allowed sudo command,privilege,,192.168.1.137
2026-04-18T21:43:00.91792,3,iptables,Firewall accepted connection,firewall,,192.168.1.219
2026-04-07T01:07:00.33553,3,iptables,Firewall accepted connection,firewall,,192.168.1.64
2026-04-27T20:16:00.35661,2,pam,Successful SSH login,authentication,,192.168.1.214
2026-04-10T15:57:00.94300,3,pam,Successful SSH login,authentication,,
2026-04-19T12:27:00.21530,4,sudo,User executed allowed sudo command,privilege,,192.168.1.199
2026-04-17T16:06:00.55058,11,sca,Vulnerability assessment scan completed on all endpoints,compliance,,192.168.1.2
2026-04-22T20:02:00.42403,6,windows,Service started from non-standard path,windows_system,,192.168.1.68
2026-04-21T01:45:00.45598,3,iptables,Firewall accepted connection,firewall,,192.168.1.67
2026-05-02T10:37:00.86987,3,cron,Cron job executed successfully,system,,192.168.1.48
2026-04-19T18:55:00.90006,1,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.7
2026-05-03T16:35:00.13566,4,postfix,Mail delivery successful,mail,,192.168.1.16
2026-04-27T17:58:00.82046,3,cron,Cron job executed successfully,system,,34.105.10.118
2026-04-26T20:21:00.67257,4,pam,Successful SSH login,authentication,,192.168.1.239
2026-04-09T06:42:00.67030,10,windows,Windows Update service restarted automatically,windows_system,,192.168.1.241
2026-05-03T09:39:00.43237,6,nginx,Unusual traffic spike detected,web_traffic,,192.168.1.247
2026-05-01T23:51:00.26210,1,cron,Cron job executed successfully,system,,192.168.1.141
2026-04-15T09:51:00.24746,1,postfix,Mail delivery successful,mail,,192.168.1.121
2026-04-26T12:13:00.60325,4,windows,System event 4624,windows_auth,,192.168.1.63
2026-04-12T12:39:00.61184,15,suricata,Command and Control Beaconing Detected,c2,T1071,78.197.6.173
2026-04-22T04:20:00.69550,,windows_defender,Malware Execution Detected,malware,,41.10.36.161
2026-04-25T20:58:00.19194,3,windows,System event 4624,windows_auth,,
2026-04-28T00:16:00.19302,13,modsecurity,SQL Injection attempt detected,owasp_10,T1190,43.242.225.20
2026-04-05T01:47:00.22122,13,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,38.72.18.26
2026-04-22T03:04:00.46950,14,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,8.218.187.43
2026-04-22T06:39:00.62986,13,,Command and Control Beaconing Detected,c2,T1071,73.135.101.27
2026-04-26T04:15:00.75793,6,nginx,Unusual traffic spike detected,web_traffic,,192.168.1.45
2026-04-07T22:31:00.32322,2,cron,Cron job executed successfully,system,,
2026-04-18T16:41:00.73168,4,postfix,Mail delivery successful,mail,,8.213.37.203
2026-04-19T09:04:00.93524,6,suricata,Outbound connection to rare external IP,network_monitor,,192.168.1.135
2026-04-24T04:17:00.81983,3,pam,Successful SSH login,authentication,,192.168.1.111
2026-04-30T00:45:00.14047,2,mysql,Standard DB query execution,database,,192.168.1.148
2026-05-02T15:36:00.73931,5,nginx,Unusual traffic spike detected,web_traffic,,192.168.1.223
2026-04-07T04:54:00.13051,3,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.23
2026-04-29T15:56:00.88677,1,pam,Successful SSH login,authentication,,192.168.1.190
2026-04-21T15:48:00.92908,6,sshd,Multiple failed password attempts,authentication_failed,,192.168.1.117
2026-04-04T18:16:31.21718,12,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,42.179.167.79
2026-04-13T14:29:00.47285,4,mysql,Standard DB query execution,database,,192.168.1.198
2026-04-12T12:27:00.57472,3,postfix,Mail delivery successful,mail,,192.168.1.95
2026-04-27T18:21:00.48505,8,syscheck,Unexpected file modification in /etc/,ossec,,192.168.1.209
2026-05-01T13:28:00.59905,12,syscheck,High disk usage alert - /var/log at 92% capacity,system_monitor,,192.168.1.193
2026-04-15T19:41:00.80038,3,postfix,Mail delivery successful,mail,,192.168.1.107
2026-05-04T12:58:00.81034,14,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,51.222.95.105
2026-04-29T09:03:00.95971,3,syscheck,File integrity check passed,ossec,,192.168.1.222
2026-04-19T13:13:00.36687,11,modsecurity,SQL Injection attempt detected,owasp_10,T1190,74.91.194.46
2026-04-07T23:59:00.56387,1,,User executed allowed sudo command,,,65.20.157.131
2026-04-24T17:18:46.50807,1,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.138
2026-04-11T17:41:00.10875,2,sudo,User executed allowed sudo command,privilege,,192.168.1.204
2026-04-08T22:19:00.94575,13,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,34.31.33.99
2026-04-17T03:56:06.87732,4,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.160
2026-04-08T16:40:00.39133,1,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.134
2026-04-28T14:54:00.12752,1,cron,Cron job executed successfully,system,,192.168.1.127
2026-04-13T03:51:00.35996,3,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.137
2026-04-09T20:55:11.10789,,windows,Windows Update service restarted automatically,windows_system,,192.168.1.42
2026-04-06T12:53:00.78449,3,syscheck,File integrity check passed,ossec,,192.168.1.47
2026-05-03T12:41:00.37115,9,suricata,,reconnaissance,T1046,27.115.72.122
2026-04-13T03:48:00.16445,9,sca,SCA policy scan: CIS Benchmark compliance check completed,compliance,,192.168.1.91
2026-04-16T22:12:00.12306,12,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.108
2026-04-06T02:46:00.56732,1,sudo,User executed allowed sudo command,privilege,,192.168.1.102
2026-04-14T05:57:00.21080,2,,,privilege,,62.60.130.52
2026-04-12T17:22:00.55692,13,suricata,Command and Control Beaconing Detected,c2,T1071,57.166.159.203
2026-04-26T17:55:26.78941,1,syscheck,File integrity check passed,ossec,,
2026-04-12T17:21:00.71273,11,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,45.91.64.6
2026-04-07T05:15:00.14601,12,sshd,,authentication,,
2026-04-13T00:36:00.64530,,,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,23.239.12.10
2026-04-29T09:22:00.54701,1,,Cron job executed successfully,system,,192.168.1.185
2026-04-13T22:09:00.70901,4,cron,Cron job executed successfully,system,,192.168.1.86
2026-05-02T23:09:00.57681,11,windows,Windows Update service restarted automatically,,,192.168.1.213
2026-04-06T12:28:00.70410,1,sudo,User executed allowed sudo command,privilege,,
2026-04-20T19:25:00.51519,4,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.219
2026-04-29T12:41:00.83155,15,suricata,Lateral movement via Windows Admin Shares,,T1021,49.223.214.35
2026-05-03T12:41:00.98337,1,,Firewall accepted connection,firewall,,192.168.1.197
2026-04-17T18:33:00.92947,9,windows,,privilege_escalation,T1134,192.168.1.66
2026-05-01T20:56:00.14248,2,syscheck,File integrity check passed,ossec,,192.168.1.99
2026-04-14T18:22:00.57586,6,suricata,Outbound connection to rare external IP,network_monitor,,192.168.1.41
2026-04-28T08:31:00.90042,2,cron,Cron job executed successfully,system,,192.168.1.23
2026-05-03T01:36:00.49667,,syscheck,File integrity check passed,ossec,,192.168.1.7
2026-04-07T09:06:00.93331,12,windows_defender,Malware Execution Detected,,T1204,
2026-04-23T01:52:00.13901,3,mysql,Standard DB query execution,database,,192.168.1.197
2026-04-18T05:11:00.75604,11,nginx,,dos,T1498,84.66.147.79
2026-04-08T13:13:55.16401,5,sudo,User executed allowed sudo command,privilege,,192.168.1.149
2026-04-17T06:04:15.80544,1,iptables,Firewall accepted connection,firewall,,192.168.1.181
2026-04-08T20:59:00.59818,11,modsecurity,SQL Injection attempt detected,owasp_10,T1190,173.132.165.166
2026-05-04T05:37:00.33935,2,cron,Cron job executed successfully,,,192.168.1.142
2026-05-03T14:52:00.74154,1,postfix,Mail delivery successful,mail,,192.168.1.172
2026-04-25T00:29:18.11752,4,mysql,Standard DB query execution,database,,192.168.1.106
2026-04-18T06:09:00.39084,2,mysql,Standard DB query execution,database,,49.43.158.102
2026-05-03T16:27:00.16659,1,,Normal asset load (JS/CSS),web_traffic,,192.168.1.56
2026-04-21T02:09:00.84623,4,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.42
2026-04-09T10:20:00.60854,,suricata,,c2,,192.168.1.249
2026-04-26T01:19:00.64137,4,iptables,Firewall accepted connection,firewall,,192.168.1.37
2026-04-19T21:35:00.53017,3,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.121
2026-04-16T13:57:00.66275,2,syscheck,File integrity check passed,ossec,,192.168.1.118
2026-05-03T22:26:00.13521,4,postfix,Mail delivery successful,mail,,192.168.1.217
